dataset,id,question,question_type,difficulty,gold_answer,relevant_chunk_ids,generated_answer,retrieved_chunk_ids,mode,intent,num_sources,latency_ms,self_eval_pass,self_eval_relevance,self_eval_faithfulness,self_eval_completeness,self_eval_reason,ref_match,ref_match_reason,hit@3,precision@3,recall@3,mrr@3,ndcg@3,hit@5,precision@5,recall@5,mrr@5,ndcg@5,hit@7,precision@7,recall@7,mrr@7,ndcg@7
rag_evaluation_dataset,baiviet_all_chunks_simple_040,Sinh viên không tham gia BHYT quá bao nhiêu tháng sẽ bị gián đoạn thời gian tham gia BHYT 5 năm liên tục?,simple,easy,Sinh viên không tham gia BHYT quá 3 tháng sẽ bị gián đoạn thời gian tham gia BHYT 5 năm liên tục.,aeddcaba-5a79-4b4e-a459-b160a9e3168a,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"4c364256-c41d-4c66-adfd-ad6fefc2f71e,cfebccb7-28d9-430a-878b-3d349f9d81f6,496f8813-537b-4893-b751-bdbc59085d37",rag_v2,rag,3,9881.0,True,good,grounded,complete,Thông tin về quy định gián đoạn BHYT 5 năm liên tục không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"Câu trả lời được tạo ra không cung cấp thông tin cần thiết mà lại báo lỗi không tìm thấy dữ liệu, trong khi câu trả lời tham chiếu đã đưa ra thông tin chính xác.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_042,Thời gian nghỉ Tết Dương lịch năm 2026 tại Đại học Bách khoa Hà Nội là từ ngày nào đến ngày nào?,simple,easy,Nghỉ từ thứ 5 ngày 01/01/2026 đến hết chủ nhật ngày 04/01/2026.,78cf807d-0e3e-4781-a9a1-ce3570f1faf1,Tôi không tìm thấy thông tin về thời gian nghỉ Tết Dương lịch năm 2026 trong tài liệu hiện có.,"c7231541-9cfd-40fe-b795-c457f23ea9cd,267aadce-7f4b-4aa2-b84a-e6b6c9fcdc0f,38d83e84-a322-45da-872c-02b7e6f25eb8,d8b94d89-09a3-4dd9-b442-18c5a76674ca,1c439f64-e234-44b2-9d7c-b416ba23fd81,5c83760d-ffa6-4966-b24a-0d8f5b4ff1d6,53931a10-8b89-4f53-91bf-544c687c977b",rag_v2,rag,7,27030.89,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về lịch nghỉ Tết Dương lịch năm 2026. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"The generated answer fails to provide the requested information, whereas the reference answer provides specific dates.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_044,Tổng số sinh viên nhận học bổng KKHT kỳ II năm học 2025-2026 là bao nhiêu?,simple,easy,Tổng cộng 1.888 sinh viên được học bổng KKHT kỳ II năm học 2025-2026.,34c72f82-4557-45f3-8281-171a1537f5a4,Tôi không tìm thấy thông tin về tổng số sinh viên nhận học bổng khuyến khích học tập (KKHT) kỳ II năm học 2025-2026 trong tài liệu hiện có.,"06c81241-5745-423c-8095-5474e70f29f1,8fe4b849-07db-5b96-9173-26b38e8bd1d1,a7cd0e7c-71d4-4869-9698-5b51b8cb4d6a,075114cd-700b-422e-ae89-9f27c672dcd3,61ad4466-603d-4799-a251-6382f4db1234,9f2e4559-6d1b-41cf-8e53-46a0cb246167,4973cad0-8ebe-4fcd-ac75-2b6d9799261f",rag_v2,rag,7,13840.4,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa quy định về cách xét và mức học bổng KKHT, không chứa số liệu cụ thể về số lượng sinh viên được nhận học bổng trong học kỳ cụ thể nào. Trợ lý đã trả lời đúng là không tìm thấy thông tin.",incorrect,Câu trả lời được tạo ra không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã đưa ra con số cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_046,Tổng số sinh viên nhận học bổng Trần Đại Nghĩa học kỳ I năm học 2025-2026 là bao nhiêu?,simple,easy,69 sinh viên được nhận học bổng Trần Đại Nghĩa học kỳ I năm học 2025-2026.,4a927d20-6143-494f-97f3-82122971dbe7,Tôi không tìm thấy thông tin về tổng số sinh viên nhận học bổng Trần Đại Nghĩa trong học kỳ I năm học 2025-2026 trong tài liệu hiện có.,"87e461ef-5495-5569-8466-6a2507fb6262,8eb84b21-f549-570c-a386-16c96e205cd7,06c81241-5745-423c-8095-5474e70f29f1,a7cd0e7c-71d4-4869-9698-5b51b8cb4d6a,100c4ed5-7ad8-5cca-aa4c-8195de194de9,e4de2506-8dc7-55d2-8b70-50fc5486a84a,9f2e4559-6d1b-41cf-8e53-46a0cb246167",rag_v2,rag,7,14007.33,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ đề cập đến trách nhiệm của các đơn vị trong việc xét và quản lý học bổng, không chứa số liệu cụ thể về số lượng sinh viên nhận học bổng trong học kỳ I năm học 2025-2026. Trợ lý đã trả lời chính xác dựa trên ngữ cảnh.",incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides a specific number.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_053,Trường hợp nào không được xét học bổng Gắn kết quê hương do vi phạm kỷ luật?,simple,easy,Sinh viên đang chịu hình thức kỷ luật từ mức khiển trách trở lên tại thời điểm xét học bổng sẽ không được xét.,616a2ca5-475d-47b8-aa13-e1a539b2434f,"Tôi không tìm thấy thông tin về ""học bổng Gắn kết quê hương"" trong tài liệu hiện có.

Tuy nhiên, theo Quy định xét cấp học bổng khuyến khích học tập tại Đại học Bách khoa Hà Nội, sinh viên sẽ **không được xét cấp học bổng** nếu đang chịu hình thức kỷ luật từ mức khiển trách trở lên tại thời điểm xét học bổng.","f724ba64-2b4e-4d8f-a8c0-26fd38e480da,cef16300-c254-45e5-9945-b23b68534d6b,84073f1e-03d5-4af1-8e92-b27177ccb8d9,3a7693a2-da09-434f-9cc9-a530dc303752,c26d5448-b29e-45f2-889c-79673fc57cc0,611eff90-00e0-4f1c-8889-66906b1d4481,01a026a0-8d35-4898-a00c-080a11634939",rag_v2,rag,7,24579.24,False,good,hallucinated,incomplete,"Ngữ cảnh được cung cấp không chứa thông tin về 'học bổng Gắn kết quê hương'. Trợ lý đã tự ý đưa ra thông tin về 'học bổng khuyến khích học tập' mà không có trong ngữ cảnh, đây là hành vi bịa đặt thông tin (hallucination).",partial,Câu trả lời đã cung cấp đúng thông tin về điều kiện kỷ luật (từ mức khiển trách trở lên) nhưng lại cho rằng không tìm thấy thông tin về học bổng cụ thể được hỏi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_054,Gentherm thuộc tập đoàn nào và được niêm yết trên sàn chứng khoán nào?,simple,easy,Gentherm thuộc Tập đoàn Gentherm Inc. (Mỹ) và được niêm yết trên sàn NASDAQ.,485914fb-d5cc-4e52-bb3c-3d050d6bc96b,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"0d5eb1fc-0318-40ef-99e6-2cb2957f3cf9,6757afe6-395c-4b8e-97c5-d85c43ab0bf3,1e13573f-0916-4f2d-9a60-d9078e6da481,65ddeafc-46c4-432d-abc1-9ea19e032fe2,3c7c998b-847a-4c7a-917c-022d73628631,c2083704-fbb2-46f6-a7c4-4854945a48b0,8512a8d8-bfbb-4db3-b585-c352a374bf3b",rag_v2,rag,7,26925.04,True,good,grounded,complete,Thông tin về tập đoàn và sàn chứng khoán của Gentherm không có trong ngữ cảnh được cung cấp (vốn chỉ chứa thông tin về chương trình đào tạo của trường đại học).,incorrect,Câu trả lời được tạo ra không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã cung cấp đầy đủ và chính xác.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_056,Địa điểm nhà máy tham quan của ASSA ABLOY Việt Nam ở đâu?,simple,easy,"Nhà máy tại Khu Công nghiệp và Dịch vụ Hàng hải (DEEP C 2B), Phường Đông Hải 2, Quận Hải An, Thành phố Hải Phòng.",0c0dbeb5-4613-4655-83d2-16c17916fd74,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"dd1567e6-8300-4c25-bc17-ab2b522caffa,6d7608d0-da32-4b16-85eb-6a6c012a36f6,70936fc5-8c7d-4825-8923-a821b0f89f7b,76d8c341-3244-48b3-991c-a7cf604e2549,08d0e430-3330-43f5-8c28-ab3347dbccdf,95019ca4-cd86-4c2a-91ac-dbea52536411,a5ed5951-a940-4fa7-b4c9-d34344244d87",rag_v2,rag,7,32963.17,True,good,grounded,complete,Thông tin về địa điểm nhà máy của ASSA ABLOY không có trong các tài liệu được cung cấp.,incorrect,"The generated answer fails to provide the requested information, whereas the reference answer provides the specific location of the factory.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_057,Số lượng sinh viên tối đa được tham quan ASSA ABLOY Việt Nam mỗi đợt là bao nhiêu?,simple,easy,Tối đa 80 sinh viên mỗi đợt tham quan.,0c0dbeb5-4613-4655-83d2-16c17916fd74,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"65f9798f-2ed9-4295-9068-f3c7fede4afb,12abd944-cc6b-486f-ac55-2f9bd74b1b06,b6079877-e159-4022-8b97-64de5f5f1447,29248444-b61a-40d7-b7c4-bcfc00db2e6f,3bdfc505-a39b-49ec-b252-230769593079,d275e767-8661-4a7f-b3e4-332d2f57a681,4411b054-65b0-47b2-ba27-763dc57155e2",rag_v2,rag,7,674430.51,True,good,grounded,complete,Thông tin về việc tham quan doanh nghiệp ASSA ABLOY không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã nêu rõ con số cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_060,Công ty TNHH Linh kiện điện tử SEI (Việt Nam) tọa lạc ở đâu và thuộc tập đoàn nào?,simple,easy,"SEEV tọa lạc tại Khu Công nghiệp Thăng Long, Hà Nội và thuộc tập đoàn Sumitomo Electric Industries.",ff3b2805-d0db-41b5-b904-7efac0a66d3c,Tôi không tìm thấy thông tin về địa điểm tọa lạc và tập đoàn chủ quản của Công ty TNHH Linh kiện điện tử SEI (Việt Nam) trong các tài liệu hiện có.,"7f44efd0-d00c-4d92-9643-df89695088ff,e0ef60aa-3bd7-46c2-bc03-755f8d08c105,5f137cab-e409-411f-8acc-28fd273ef9ab,8f6cbf87-53a1-441a-aeb0-d58f56945ccd,4c0b497d-4d04-4305-8bff-d871fe986f0e,1ccf8d48-99f7-41ec-af04-202dc6c989ee,86965e07-53c5-43a5-8463-92bfb1cab9c7",rag_v2,rag,7,15741.9,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về chương trình đào tạo và các học phần của trường Đại học Bách khoa Hà Nội, không có thông tin về các doanh nghiệp bên ngoài như Công ty TNHH Linh kiện điện tử SEI (Việt Nam).",incorrect,"The generated answer fails to provide the requested information, whereas the reference answer provides the correct location and parent company.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_062,Tọa đàm về bạo lực giới sử dụng công nghệ ngày 11/12/2025 có bao nhiêu sinh viên tham gia?,simple,easy,Hơn 1.000 sinh viên Đại học Bách khoa Hà Nội và các trường đại học tại Hà Nội tham gia.,cbfe11ee-3a94-48aa-adc7-4ce767f0000e,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"7163c687-826a-43b3-9946-d0f4abc97098,fd6aada1-c2e2-4d94-aefc-d20bb200119f,ab5584d3-213b-4492-99ab-d4c6d097bba5,2e182bd5-5422-48b0-8485-749fad62c33c,06c81241-5745-423c-8095-5474e70f29f1,8affbc69-4caf-4f86-b3d4-57b317e53719,e6023055-1194-438b-a8fc-633b914b864a",rag_v2,rag,7,28305.7,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về các học phần đào tạo của ngành An toàn không gian số và Kỹ thuật máy tính, không có thông tin về các sự kiện hay tọa đàm.",incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides a specific number of participants.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_064,Phòng Thiết kế máy tại DAIZO TEC phù hợp với sinh viên ngành nào?,simple,easy,Phù hợp với sinh viên ngành Cơ khí động lực (Phương tiện thủy).,ad142542-c4d3-42ba-9b4e-15053aa087bd,"Tôi không tìm thấy thông tin về ""Phòng Thiết kế máy tại DAIZO TEC"" trong tài liệu hiện có.","229e508d-b299-4d8c-ad16-3faad462112e,fccc69f2-ec9d-489a-b5e4-283f49907306,4b341083-20cc-49cf-8254-4b305a85e0e7,8fec4cf1-f163-4ca9-b720-4051bb8c7974,ea6269ee-c919-42df-816a-9fee98d385b5,d5d28bbd-424d-4989-ab4c-c31eef512794,c813e496-daeb-411a-82f7-2d3c9d1012ef",rag_v2,rag,7,33724.37,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về các học phần trong chương trình đào tạo của Đại học Bách khoa Hà Nội, không có thông tin về công ty DAIZO TEC hay phòng ban của công ty này.",incorrect,"The generated answer fails to provide the information requested, whereas the reference answer identifies the specific engineering field.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_065,Phòng Thiết kế điện tại DAIZO TEC phù hợp với sinh viên ngành nào?,simple,easy,Phù hợp với sinh viên ngành Điện hoặc Tự động hóa.,ad142542-c4d3-42ba-9b4e-15053aa087bd,"Tôi không tìm thấy thông tin về ""Phòng Thiết kế điện tại DAIZO TEC"" trong tài liệu hiện có.","b7407cc1-b1f4-46e2-b075-fe7f2a972dce,4b341083-20cc-49cf-8254-4b305a85e0e7,229e508d-b299-4d8c-ad16-3faad462112e,7b1c6486-5084-4573-8257-f77f0419d592,60d8fe37-51b6-4847-808b-c32d61bd9e2b,92573135-896c-4208-a757-6874e9a0c040,19663cd5-2c01-4493-b001-ec7264604774",rag_v2,rag,7,51894.7,True,good,grounded,complete,"Thông tin về DAIZO TEC không có trong ngữ cảnh được cung cấp, trợ lý đã trả lời đúng là không tìm thấy thông tin.",incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides a clear and direct response.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_068,Công ty Cổ phần Phòng Thử Nghiệm Phúc Gia (PGL) được thành lập vào ngày tháng năm nào?,simple,easy,PGL được thành lập vào ngày 15 tháng 07 năm 2016.,be897027-c56d-4e09-8836-d683c163eadd,Tôi không tìm thấy thông tin về ngày thành lập của Công ty Cổ phần Phòng Thử Nghiệm Phúc Gia (PGL) trong tài liệu hiện có.,"a5339503-98cc-4d4b-84d0-1d5df7ebdc9a,1edf2db3-b901-4141-a927-e23a677a4b6c,19f1eae1-cc41-4f9d-a511-0effce447d83,6254c8cf-3c35-4772-bb46-f87361801968,1d6a5bc6-9d5e-4818-9a7c-3338c2911cf6,186ec091-5ce8-4712-98b8-fb02012f4222,63f7262b-f8ce-4d45-ba18-9e0773cbee45",rag_v2,rag,7,42315.37,True,good,grounded,complete,Thông tin về Công ty Cổ phần Phòng Thử Nghiệm Phúc Gia không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo ra không cung cấp được thông tin về ngày thành lập trong khi câu trả lời tham chiếu đã cung cấp thông tin chính xác.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_multi_hop_073,"Chương trình đào tạo cán bộ nguồn 2027 của Goertek Vina kéo dài bao lâu, sau đó sinh viên bắt đầu làm việc từ tháng nào?",multi_hop,medium,"Chương trình đào tạo kéo dài 1 học kỳ (dự kiến từ 02-06/2027). Sau khi hoàn thành thực tập, sinh viên bắt đầu làm việc từ tháng 7/2027.",22ac7873-a3a0-47ac-b591-59009531051a,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"682b6218-f719-44d9-adb0-00963dd3cfaa,b6374177-045b-45e6-b0a2-ce224a3d9375,12c25693-9042-4684-92f5-546bc4de8841,90e9bd29-f531-4914-a856-48b62f0d045c,47414c3a-0346-482f-be9c-c9f62e7c1a98,a22d61ee-68ea-4273-b975-c186d2d63842,70935415-7412-4a91-9fa7-6bd794486b81",rag_v2,rag,7,18747.53,True,good,grounded,complete,Thông tin về chương trình đào tạo cán bộ nguồn của Goertek Vina không có trong ngữ cảnh được cung cấp.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer contains specific details about the program duration and start date.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_multi_hop_077,"Tại Lễ tốt nghiệp chiều ngày 09/5/2026, sinh viên mượn lễ phục lúc mấy giờ và chương trình chính thức kết thúc lúc mấy giờ?",multi_hop,medium,Sinh viên mượn lễ phục từ 13h00-13h45. Chương trình chính thức từ 14h00-17h30.,"665139b9-1f34-41fe-86db-6d1d1ac0d7e5,3d3c0347-65fd-4c9b-b3fa-15f0a7505e6a","Tôi không tìm thấy thông tin về Lễ tốt nghiệp diễn ra vào ngày 09/5/2026 trong tài liệu hiện có.

Tài liệu hiện có chỉ cung cấp thông tin về Lễ tốt nghiệp đợt tháng 5/2023, trong đó quy định sinh viên cần có mặt lúc 13h00 đối với các buổi lễ tổ chức vào buổi chiều để mượn lễ phục. Bạn có thể [tại đây](https://ctt.hust.edu.vn/DisplayWeb/DisplayBaiViet?baiviet=40330).","981bf438-7f7c-4f5c-adfd-0e3082c861bf,76d8c341-3244-48b3-991c-a7cf604e2549,1c439f64-e234-44b2-9d7c-b416ba23fd81",rag_v2,rag,3,23550.68,True,good,grounded,complete,Thông tin về Lễ tốt nghiệp ngày 09/5/2026 không có trong ngữ cảnh được cung cấp. Ngữ cảnh chỉ chứa thông tin về Lễ tốt nghiệp năm 2023 và thông tin về tiếp nhận sinh viên học lại năm 2026.,incorrect,"The generated answer fails to provide the requested information and instead claims the information is unavailable, whereas the reference answer provides specific times.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_multi_hop_080,Chương trình tham quan tuyển dụng Goertek Vina có chế độ bảo hiểm xã hội như thế nào và sinh viên được hưởng phúc lợi gì về nghỉ phép?,multi_hop,medium,"Tham gia BHXH đầy đủ ngay từ tháng thử việc đầu tiên. Về nghỉ phép: phép năm, thai sản, và nghỉ theo giờ 2 lần/tháng mỗi lần 2 giờ hưởng nguyên lương.",5a27e1fc-30e6-4671-a4c6-a1796c7a3858,"Tôi không tìm thấy thông tin về chế độ bảo hiểm xã hội và phúc lợi nghỉ phép của chương trình tham quan tuyển dụng Goertek Vina trong dữ liệu hiện có.

Để có thông tin chính xác nhất, bạn vui lòng liên hệ trực tiếp với bộ phận tuyển dụng của doanh nghiệp tại sự kiện JobFair hoặc thông qua các kênh thông tin chính thức của Goertek Vina. Nếu cần hỗ trợ thêm về các vấn đề học vụ tại trường, bạn có thể liên hệ Phòng Đào tạo để được giải đáp.","a11eb5a8-f20b-4a68-a053-48a249930ba9,3cab2d5f-e34d-4e10-a1c2-6b4c9d636d8c,523184f2-7754-4670-90b9-2edc52275057",agent,complex,3,32068.48,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về chế độ bảo hiểm hay phúc lợi của Goertek Vina. Trợ lý đã trả lời đúng là không tìm thấy thông tin và hướng dẫn người dùng cách tìm kiếm phù hợp.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer contains specific details about the insurance and leave policies.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_multi_hop_083,Sinh viên quan tâm đến Phòng Thiết kế kết cấu của DAIZO TEC cần học ngành gì và công việc chính là gì?,multi_hop,medium,"Phù hợp ngành Cơ khí động lực (Phương tiện thủy). Công việc là tính toán, thiết kế cấu trúc con tàu phù hợp với tính năng, đảm bảo độ bền thân tàu theo tiêu chuẩn đăng kiểm quốc tế/Nhật Bản.",22df57ea-d043-4d3d-8798-88cfd01d08d7,"Tôi không tìm thấy thông tin về ""Phòng Thiết kế kết cấu của DAIZO TEC"" hay các yêu cầu công việc liên quan trong tài liệu hiện có. Các tài liệu được cung cấp chỉ bao gồm mô tả tóm tắt các học phần thuộc chương trình đào tạo của ngành Cơ khí hàng không và Công nghệ thông tin.","c813e496-daeb-411a-82f7-2d3c9d1012ef,8fec4cf1-f163-4ca9-b720-4051bb8c7974,3130ad7b-8af6-47fc-b3e4-358c0114df11,ea6269ee-c919-42df-816a-9fee98d385b5,e20e94d4-f3e6-42f5-a892-4fa457b0efb4,fccc69f2-ec9d-489a-b5e4-283f49907306,6e597de9-7878-47d9-9e5b-4d035afd676e",rag_v2,rag,7,29634.26,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về chương trình đào tạo của ngành Cơ khí hàng không và Khoa học máy tính, không có thông tin về công ty DAIZO TEC hay yêu cầu công việc tại phòng thiết kế kết cấu của công ty này.",incorrect,"The generated answer fails to provide the requested information, claiming it is not available, whereas the reference answer provides specific details about the required major and job description.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_multi_hop_087,Chương trình tham quan Gentherm cung cấp thông tin gì cho sinh viên và sinh viên có thể nhận được cơ hội gì từ Gentherm?,multi_hop,medium,"Cung cấp thông tin về môi trường làm việc thực tế. Sinh viên có thể nhận học bổng, cơ hội thực tập, tuyển dụng và lộ trình phát triển sự nghiệp từ vị trí Kỹ sư đến Quản lý, Lãnh đạo.",ba4d1c47-736d-4dcd-bc78-42231eb8867e,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"accf8bf0-e714-41d2-95ec-75aa5788c6e9,115ee91e-043b-4aba-aab5-5fcc21bf9265,e3959f74-0b30-40d1-a2fa-572faf388f0d,3c7c998b-847a-4c7a-917c-022d73628631,df6a01b0-4e2e-48b6-9f8f-97b011c3e801,976ab1b4-f5fe-44a2-9bd5-7b52632d26cb,a4335442-1eaa-4706-8bea-0df8a6656993",rag_v2,rag,7,21180.57,True,good,grounded,complete,"Ngữ cảnh được cung cấp không chứa bất kỳ thông tin nào về chương trình tham quan Gentherm. Do đó, trợ lý đã trả lời chính xác dựa trên ngữ cảnh.",incorrect,Câu trả lời được tạo không cung cấp thông tin theo yêu cầu mà chỉ thông báo không tìm thấy dữ liệu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_multi_hop_091,ASSA ABLOY Việt Nam chuyên sản xuất sản phẩm gì và thuộc tập đoàn nào?,multi_hop,medium,"ASSA ABLOY Architectural Hardware Vietnam chuyên sản xuất tay cầm cửa và các giải pháp truy cập, thuộc ASSA ABLOY ASIA HOLDING AB (tập đoàn đầu tư từ Thụy Điển).",4b17c6ea-95bd-4bb2-8599-4b9da44968ad,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"54a60ba9-1de1-48b3-94a9-09dcd0a00ba3,99613efb-4623-4afe-ac23-3949f590f792,5b4496d8-98ba-431d-b3ee-bfa3cac1a914,2744defe-51d8-4c3b-967c-81c3a37f2e91,f8b25671-f738-419f-b045-4862509b1ff8,e2b34fd8-c125-4636-aecf-5bbd3a85a7f1,6d7608d0-da32-4b16-85eb-6a6c012a36f6",rag_v2,rag,7,38667.79,True,good,grounded,complete,Thông tin về ASSA ABLOY Việt Nam không có trong ngữ cảnh được cung cấp (ngữ cảnh chỉ chứa thông tin về chương trình đào tạo và quy chế sinh viên của Đại học Bách khoa Hà Nội).,incorrect,Câu trả lời được tạo ra không cung cấp thông tin theo yêu cầu mà chỉ thông báo không tìm thấy dữ liệu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_093,Chương trình Rorze Robotech thuộc tập đoàn nào và được thành lập năm nào?,simple,easy,"Rorze Robotech là thành viên của tập đoàn RORZE (Nhật Bản), được thành lập vào tháng 10 năm 1996.",70231ee8-3cd0-493e-82e7-28d346fe4526,Tôi không tìm thấy thông tin về tập đoàn chủ quản hay năm thành lập của chương trình Rorze Robotech trong các tài liệu hiện có.,"3f8353e4-d1ae-48f8-8af0-bd9621463945,3963852b-fe39-40bf-9909-809cf1e2745e,d7acd222-e4d5-433b-a043-7d0988ca1f7a,39e76415-3b93-4979-b1ac-04830ee4e4a7,a799cf16-50a9-445e-8056-8a196395ec55,5a74e9c6-b132-487d-acb2-cc1231d702cb,c42fed5d-a1fe-4533-accf-4dfdc26f95b9",rag_v2,rag,7,40453.77,True,good,grounded,complete,Thông tin về chương trình Rorze Robotech không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời chính xác dựa trên giới hạn của ngữ cảnh.,incorrect,"Câu trả lời được tạo ra không cung cấp thông tin chính xác theo yêu cầu, trong khi thông tin này hoàn toàn có thể xác minh được.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_094,ASSA ABLOY có bao nhiêu đồng nghiệp trên toàn thế giới và hoạt động tại bao nhiêu quốc gia?,simple,easy,ASSA ABLOY có 63.000 đồng nghiệp tại hơn 70 quốc gia.,faca3f15-c83e-43ab-8eae-3dfcd14b4d85,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"3ec85e63-3944-4f55-95d4-cdffcc76844d,546581e1-e802-4e43-a9a6-ca131ac0e1fb,dc28da7c-3903-49f9-bfbc-0c6cf957502d,fa80d01c-3289-4064-81ec-e79a6bd800e2,c5419002-53fa-4970-8e2c-106e12164ce8,e04c3669-b03f-47f7-9cb5-9d7e49601fff,b8e0dd53-c5a0-4aa1-8142-ef58491699da",rag_v2,rag,7,37353.25,True,good,grounded,complete,Thông tin về ASSA ABLOY không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã nêu rõ số lượng đồng nghiệp và quốc gia.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
