id,question,question_type,difficulty,gold_answer,relevant_chunk_ids,generated_answer,retrieved_chunk_ids,mode,intent,num_sources,latency_ms,self_eval_pass,self_eval_relevance,self_eval_faithfulness,self_eval_completeness,self_eval_reason,ref_match,ref_match_reason,hit@3,precision@3,recall@3,mrr@3,ndcg@3,hit@5,precision@5,recall@5,mrr@5,ndcg@5,hit@7,precision@7,recall@7,mrr@7,ndcg@7,dataset
ITE7_fix_chunks_simple_010,Học phần IT2120 – Kiến thức máy tính trong chương trình Công nghệ thông tin toàn cầu (IT-E7) có tỷ lệ đánh giá như thế nào?,simple,easy,40% điểm quá trình và 60% điểm thi.,428552e0-1ba2-49e2-ae97-df986de9e215,Tôi không tìm thấy thông tin về học phần IT2120 – Kiến thức máy tính trong chương trình Công nghệ thông tin toàn cầu (IT-E7) trong tài liệu hiện có.,"554c02b9-5ec3-441a-924c-49bf5e34bfe9,4017170b-cb68-4dd8-a42b-247851257060,3815b690-92fc-4c4f-be68-1d7fc7899b38,08a8bb6e-240d-4b80-b852-a5d8f4fbe231,ad7f1ea8-9539-4fa0-9078-a35eaf02a8e0,13188ea5-14f5-536d-8231-68e47ae637ab,eb023a40-0b82-4105-ab49-a178c9dc17cd",rag_v2,rag,7,14996.33,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về các học phần tiếng Nhật của các chương trình đào tạo khác, không có thông tin về học phần IT2120 hay chương trình IT-E7. Trợ lý đã trả lời đúng là không tìm thấy thông tin.",incorrect,Câu trả lời được tạo ra không cung cấp thông tin về tỷ lệ đánh giá mà thay vào đó lại báo lỗi không tìm thấy thông tin.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset_ITE7_fix_chunks
ITE7_fix_chunks_simple_021,Lần cập nhật 02 của chương trình Công nghệ thông tin toàn cầu (IT-E7) ký ngày 22/2/2022 đã thay đổi điều kiện của học phần nào?,simple,easy,"Cập nhật điều kiện của học phần IT4082E, bỏ môn điều kiện IT3312E và thay bằng IT3100E – Object Oriented Language and Theory (Java).",b6f49328-3ce7-4084-9e17-d03b05107989,"Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu được cung cấp chỉ bao gồm danh mục học phần và quy định ngoại ngữ cho các chương trình PFIEV, Công nghệ thông tin Việt-Pháp, Công nghệ thông tin Việt-Nhật, Cơ điện tử (hợp tác với ĐH Nagaoka) và Hệ thống nhúng thông minh & IoT, không đề cập đến chương trình Công nghệ thông tin toàn cầu (IT-E7) hay các văn bản thay đổi ngày 22/2/2022.","fb1c2b52-ce8f-48a1-9df9-5cf7a8b744c2,554c02b9-5ec3-441a-924c-49bf5e34bfe9,ad7f1ea8-9539-4fa0-9078-a35eaf02a8e0,a322d3d8-c196-4f90-b364-7af1d199a361,eb023a40-0b82-4105-ab49-a178c9dc17cd,740e7a27-9086-41fa-bfe0-d5a156af0e5f,08a8bb6e-240d-4b80-b852-a5d8f4fbe231",rag_v2,rag,7,13778.84,True,good,grounded,complete,Thông tin về chương trình IT-E7 và văn bản cập nhật ngày 22/2/2022 không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo không cung cấp thông tin theo yêu cầu mà chỉ nêu rằng không tìm thấy dữ liệu trong tài liệu được cung cấp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset_ITE7_fix_chunks
chunks_001_simple_008,Kết quả thi nội bộ có giá trị bao lâu?,simple,easy,2 năm,a518a642-cf7f-46f9-bb00-97a3d6f9de7a,Tôi không tìm thấy thông tin về thời hạn giá trị của kết quả thi nội bộ trong các tài liệu hiện có.,"b3da5b88-7cdb-49f3-a44a-ec96880cd880,10a77213-1105-4d32-9fe2-197392ad6ccd,cd2f5755-2ee3-4964-825e-133cee1d4fed,9550b987-cb8c-4f33-970a-35c0b5c5a380,22ac7873-a3a0-47ac-b591-59009531051a,acb5ce40-efa5-46f2-a93d-914d91287e15,5c83760d-ffa6-4966-b24a-0d8f5b4ff1d6",rag_v2,rag,7,14149.99,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về thời hạn giá trị của kết quả thi nội bộ. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin về thời hạn 2 năm như trong đáp án tham chiếu mà lại báo không tìm thấy thông tin.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rag_evaluation_dataset_k63_k64
QD_danh_gia_diem_ren_luyen_SV_2023_simple_004,Điểm rèn luyện toàn khóa tại Bách khoa Hà Nội được tính là trung bình cộng của bao nhiêu học kỳ tối thiểu?,simple,easy,Tối thiểu 07 học kỳ.,ac10eee1-e011-4914-90f2-dd49a1c5caf0,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"e32c1875-5a14-4574-8635-081b9bfc8b75,5c189589-c46c-460b-87d7-bf63762eaa04,50b1351d-9de8-4399-9fb9-f45a51bd63f3,3efd2d68-e01f-479f-a824-f8c5acb25274,18f2acf9-7293-4ebd-bd17-879618732b0f,9bd34a49-afe2-4480-8c70-ba14008ef5f9,6d305442-1778-4e2c-a392-449634e7ea87",rag_v2,rag,7,16264.71,True,good,grounded,complete,Thông tin về cách tính điểm rèn luyện toàn khóa (số học kỳ tối thiểu) không có trong các văn bản được cung cấp.,incorrect,"The generated answer fails to provide the required information, whereas the reference answer specifies that the calculation is based on a minimum of 07 semesters.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,renluyen_rag_dataset
QD_danh_gia_diem_ren_luyen_SV_2023_simple_008,Kết quả đánh giá điểm rèn luyện được công bố công khai trước bao nhiêu ngày trước khi ban hành quyết định chính thức?,simple,easy,Trước 14 ngày.,3eadf358-0021-4cb2-b450-e5cc18076dfa,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"cd2f5755-2ee3-4964-825e-133cee1d4fed,10a77213-1105-4d32-9fe2-197392ad6ccd,f30723ed-b476-4c8c-b62d-378188e76137,c708e8d8-c11d-4917-aad8-fae5958c4a69,f5398d42-849a-4c88-9dee-b91d09bd7220,18f2acf9-7293-4ebd-bd17-879618732b0f,b3da5b88-7cdb-49f3-a44a-ec96880cd880",rag_v2,rag,7,14972.51,True,good,grounded,complete,Các tài liệu được cung cấp không chứa thông tin về thời hạn công bố công khai kết quả đánh giá điểm rèn luyện trước khi ban hành quyết định chính thức.,incorrect,Câu trả lời được tạo không cung cấp thông tin chính xác theo yêu cầu trong khi câu trả lời tham chiếu đã nêu rõ thời hạn là 14 ngày.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,renluyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_simple_001,Quyết định 1791/QĐ-ĐHBK-ĐT về tổ chức thi trực tuyến tại Bách khoa Hà Nội được ban hành vào ngày tháng năm nào?,simple,easy,Ngày 06 tháng 8 năm 2021.,cf8c7863-fa17-4efc-ab07-d4c51a943d4c,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"c7231541-9cfd-40fe-b795-c457f23ea9cd,4867c8f4-9a82-4d51-9341-47c7bd4e4c77,8834fcd9-3504-4f0d-98d6-43308766adcd,d8b94d89-09a3-4dd9-b442-18c5a76674ca,06164494-7524-4a6b-b841-7d2de09b5421,267aadce-7f4b-4aa2-b84a-e6b6c9fcdc0f,0b7bab66-af9b-4aa4-b1b1-4b7327c72776",rag_v2,rag,7,13545.73,True,good,grounded,complete,Thông tin về Quyết định 1791/QĐ-ĐHBK-ĐT không có trong ngữ cảnh được cung cấp.,incorrect,Câu trả lời được tạo không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã nêu rõ ngày ban hành.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_simple_002,Hệ thống thi trực tuyến tại Bách khoa Hà Nội bao gồm những phần mềm nào?,simple,easy,"Microsoft Teams (MS Teams), hệ thống Learning Management System (LMS) kết hợp với phần mềm Safe Exam Browser (SEB) và các phần mềm tổ chức thi khác do Hiệu trưởng quyết định.",00389c0c-7125-44f0-a15b-d992823ae0b0,Tôi không tìm thấy thông tin về các phần mềm thuộc hệ thống thi trực tuyến tại Đại học Bách khoa Hà Nội trong tài liệu hiện có.,"0c752539-cb5d-45ab-a4f0-4930315df9e6,3904419e-d7e8-468e-b683-986c4b6e96fb,8019408e-a714-46d4-bbac-78dfb42353d4,d8b94d89-09a3-4dd9-b442-18c5a76674ca,d639c809-4591-46a3-a375-41ca5dc2d66f,8ccd3744-993e-4140-b91b-691568856c14,1529bcb6-9a0a-462b-8ec0-f46886fb9a7c",rag_v2,rag,7,11932.53,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về các phần mềm sử dụng trong hệ thống thi trực tuyến của trường. Trợ lý đã trả lời đúng dựa trên phạm vi ngữ cảnh.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã nêu rõ các phần mềm cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_simple_013,Thời gian thi tự luận trực tuyến tại Bách khoa là trong khoảng bao nhiêu phút?,simple,easy,Trong khoảng 60 đến 120 phút.,dcffe438-793d-490c-936c-51defbc191a7,"Tôi không tìm thấy thông tin về thời gian làm bài thi tự luận trực tuyến trong các tài liệu hiện có. Các tài liệu chỉ cung cấp thông tin về lịch thi, ngày thi và các liên kết để xem chi tiết lịch thi cụ thể.","c7231541-9cfd-40fe-b795-c457f23ea9cd,73aea3ac-54d2-4a1a-a954-55ed178a11e1,e8327e5e-ea47-4b9e-812c-528ef16f1c3d,5c83760d-ffa6-4966-b24a-0d8f5b4ff1d6,3c664c5d-8000-4afb-8bfd-456c3bef2e5e,8834fcd9-3504-4f0d-98d6-43308766adcd,9bd34a49-afe2-4480-8c70-ba14008ef5f9",rag_v2,rag,7,10970.38,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về lịch thi và các sự kiện khác, không có thông tin về quy định thời gian làm bài thi tự luận trực tuyến.",incorrect,Câu trả lời được tạo ra không cung cấp thông tin về thời gian thi mà thay vào đó lại báo lỗi không tìm thấy thông tin.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_simple_014,Thời gian thi trắc nghiệm trực tuyến tại Bách khoa là trong khoảng bao nhiêu phút?,simple,easy,"Từ 40 đến 70 phút, căn cứ yêu cầu của học phần.",dcffe438-793d-490c-936c-51defbc191a7,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"c7231541-9cfd-40fe-b795-c457f23ea9cd,8834fcd9-3504-4f0d-98d6-43308766adcd,d8b94d89-09a3-4dd9-b442-18c5a76674ca,73aea3ac-54d2-4a1a-a954-55ed178a11e1,7a40293c-7e11-4f3d-bbf5-4da44aaacad7,5c83760d-ffa6-4966-b24a-0d8f5b4ff1d6,e8327e5e-ea47-4b9e-812c-528ef16f1c3d",rag_v2,rag,7,21815.28,True,good,grounded,complete,Thông tin về thời gian làm bài thi trắc nghiệm trực tuyến không có trong các văn bản được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"Câu trả lời được tạo ra không cung cấp thông tin cần thiết và thừa nhận không tìm thấy dữ liệu, trong khi câu trả lời tham chiếu đã đưa ra thông tin cụ thể.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_simple_015,Thời gian thi vấn đáp trực tuyến tối thiểu cho mỗi sinh viên tại Bách khoa là bao nhiêu phút?,simple,easy,Tối thiểu từ 7 đến 10 phút mỗi sinh viên (hỏi-đáp).,dcffe438-793d-490c-936c-51defbc191a7,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"ee4cb4f0-dd8d-4992-ab6c-2f862607f3a4,33278482-6061-46c5-9591-80f6a3276efc,9bd34a49-afe2-4480-8c70-ba14008ef5f9,d8b94d89-09a3-4dd9-b442-18c5a76674ca,8834fcd9-3504-4f0d-98d6-43308766adcd,73c8ed9f-1d83-4f3d-84d1-1d94237c98f1,a227072b-b06a-4354-9e0e-afa8d84de998",rag_v2,rag,7,11996.04,True,good,grounded,complete,Thông tin về thời gian thi vấn đáp tối thiểu không có trong các văn bản được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã nêu rõ thời gian tối thiểu là từ 7 đến 10 phút.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_simple_016,Bài tập lớn/tiểu luận để thi vấn đáp kết hợp phải nộp trước lịch thi học phần bao nhiêu ngày?,simple,easy,Muộn nhất là 3 ngày trước lịch thi học phần.,dcffe438-793d-490c-936c-51defbc191a7,Tôi không tìm thấy thông tin về thời hạn nộp bài tập lớn hoặc tiểu luận để thi vấn đáp trong các tài liệu hiện có.,"73aea3ac-54d2-4a1a-a954-55ed178a11e1,e8327e5e-ea47-4b9e-812c-528ef16f1c3d,5c83760d-ffa6-4966-b24a-0d8f5b4ff1d6,fafcfe1a-6605-4bd8-9f42-862ce2185f6c,33278482-6061-46c5-9591-80f6a3276efc,ee4cb4f0-dd8d-4992-ab6c-2f862607f3a4,ff4fa62d-7f66-4c03-be95-0500ac5d489f",rag_v2,rag,7,20260.06,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ bao gồm lịch thi và kế hoạch đăng ký học phần, không chứa quy định về thời hạn nộp bài tập lớn hay tiểu luận. Trợ lý đã trả lời đúng là không tìm thấy thông tin.",incorrect,Câu trả lời được tạo không cung cấp thông tin cần thiết và khẳng định sai rằng không tìm thấy thông tin trong khi câu trả lời tham chiếu đã có thông tin cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_simple_021,"Trong thi trắc nghiệm trực tuyến tại Bách khoa, CBCT và sinh viên cần có mặt trong phòng thi trực tuyến trước bao lâu?",simple,easy,Ít nhất 30 phút trước khi bắt đầu buổi thi để kiểm tra điều kiện kỹ thuật.,7a850989-d916-4d19-8428-a8a6f7c9384b,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"c7231541-9cfd-40fe-b795-c457f23ea9cd,7a40293c-7e11-4f3d-bbf5-4da44aaacad7,f30723ed-b476-4c8c-b62d-378188e76137,4b47550b-72d9-4bf8-9f13-b34e3e09d1d0,8834fcd9-3504-4f0d-98d6-43308766adcd,c708e8d8-c11d-4917-aad8-fae5958c4a69,f6c910d1-35fa-4bb1-a6f8-0b654de03a50",rag_v2,rag,7,12265.59,True,good,grounded,complete,Các tài liệu được cung cấp không chứa thông tin về quy định thời gian có mặt trong phòng thi trực tuyến tại Đại học Bách khoa Hà Nội.,incorrect,"The generated answer fails to provide the required information, whereas the reference answer specifies the 30-minute requirement.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_multi_hop_026,"Điểm thi vấn đáp trực tuyến tại Bách khoa được thông báo cho sinh viên vào thời điểm nào, khác gì so với thi tự luận?",multi_hop,medium,"Thi vấn đáp: giảng viên công bố kết quả ngay sau khi hoàn thành kíp thi của học phần. Thi tự luận: sau khi kết thúc kíp thi, giảng viên in bài thi và tổ chức chấm thi (không công bố ngay).",38903c65-fbfd-4af8-9844-18101b01c411,Tôi không tìm thấy thông tin về thời điểm thông báo điểm thi vấn đáp trực tuyến cũng như sự khác biệt về cách thông báo điểm giữa hình thức thi vấn đáp và thi tự luận trong các tài liệu hiện có.,"f30723ed-b476-4c8c-b62d-378188e76137,10a77213-1105-4d32-9fe2-197392ad6ccd,c7231541-9cfd-40fe-b795-c457f23ea9cd,8834fcd9-3504-4f0d-98d6-43308766adcd,0b7bab66-af9b-4aa4-b1b1-4b7327c72776,c708e8d8-c11d-4917-aad8-fae5958c4a69,78cf807d-0e3e-4781-a9a1-ce3570f1faf1",rag_v2,rag,7,11766.18,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về quy trình hoặc thời điểm công bố điểm thi vấn đáp trực tuyến cũng như so sánh với thi tự luận. Trợ lý đã trả lời trung thực dựa trên ngữ cảnh.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides a clear distinction between the two examination methods.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
QD_to_chuc_thi_truc_tuyen_multi_hop_027,Phòng Đào tạo và bộ môn có phân công lập lịch thi trực tuyến ra sao đối với các hình thức thi khác nhau tại Bách khoa?,multi_hop,medium,"Phòng Đào tạo lập lịch thi chi tiết cho thi tự luận, trắc nghiệm khách quan và thi ngoại ngữ. Bộ môn hoặc giảng viên lập lịch thi học phần theo hình thức vấn đáp.",e031f68c-f3d8-4e73-a473-3552222e836c,"Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu cung cấp chỉ đề cập đến việc thông báo lịch thi cuối kỳ và giữa kỳ, cũng như hướng dẫn giảng viên chủ động lên lịch dạy bù (trực tiếp hoặc trực tuyến) đối với các lớp học bị ảnh hưởng bởi lịch nghỉ lễ, chứ không quy định cụ thể về việc phân công lập lịch thi trực tuyến cho các hình thức thi khác nhau.","3091d21c-f574-477f-a2a7-e22b96f2f72f,fafcfe1a-6605-4bd8-9f42-862ce2185f6c,01767ec8-1d15-45bf-b0fe-1a493a77a92d,78cf807d-0e3e-4781-a9a1-ce3570f1faf1,3c664c5d-8000-4afb-8bfd-456c3bef2e5e,10a77213-1105-4d32-9fe2-197392ad6ccd,b06bffba-46ec-48ca-930f-c4e867b93be8",rag_v2,rag,7,13188.33,True,good,grounded,complete,"Câu trả lời chính xác khi xác nhận thông tin không có trong ngữ cảnh được cung cấp. Trợ lý đã phân tích đúng các nội dung hiện có (lịch thi, lịch dạy bù) và kết luận đúng về việc thiếu thông tin về quy trình lập lịch thi trực tuyến.",incorrect,"The generated answer fails to provide the information requested, claiming it is not available, while the reference answer provides a clear and specific policy regarding the division of responsibilities for scheduling exams.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thitructuyen_rag_dataset
